,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude
9703,Scurry County Wind LP,56506,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-100.9952,32.7204&level=14",-100.9952,32.7204
9704,SeaWorld Aquatica,61843,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-117.004884,32.586536&level=14",-117.004884,32.586536
9705,"Seaboard Charlton, LLC",67370,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.915921,42.13792&level=14",-71.915921,42.13792
9706,"Seaboard Oxford, LLC",67371,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.892363,42.110225&level=14",-71.892363,42.110225
9707,"Seaboard Sheffield, LLC",67372,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-73.325178,42.13675&level=14",-73.325178,42.13675
9708,Seaboard Solar LLC,59643,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.467778,36.476944&level=14",-77.467778,36.476944
9709,Seabrook,6115,NH,IPP Non-CHP,ST,NUC,Nuclear,221376,221376,0,Nuclear,"map/?center=-70.848889,42.899167&level=14",-70.848889,42.899167
9710,Seabrook Solar,61701,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-80.742047,32.56445&level=14",-80.742047,32.56445
9711,Seabrook Solar Plant,57667,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.215,39.485&level=14",-75.215,39.485
9712,Seabrook Village,60747,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.087225,40.234177&level=14",-74.087225,40.234177
9713,Seadrift Coke LP,10167,TX,Industrial CHP,ST,PC,Petroleum Coke,,,,Petroleum,"map/?center=-96.794154,28.513929&level=14",-96.794154,28.513929
9714,Seagrove,65556,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.787634,35.532427&level=14",-79.787634,35.532427
9715,Sealed Air Madera Solar Project,65469,CA,Industrial Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-120.056016,36.945582&level=14",-120.056016,36.945582
9716,Searchlight Solar,59404,NV,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-114.936111,35.479722&level=14",-114.936111,35.479722
9717,Searcy Solar Hybrid,62617,AR,Electric Utility,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-91.69,35.233&level=14",-91.69,35.233
9718,Searcy Water I,67522,AR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-91.715889,35.265897&level=14",-91.715889,35.265897
9719,Searcy Water II,67523,AR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-91.722163,35.207905&level=14",-91.722163,35.207905
9720,Searsburg,6529,VT,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-72.92732,42.87084&level=14",-72.92732,42.87084
9721,Searsburg Wind Turbine,7381,VT,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-72.9628,42.8625&level=14",-72.9628,42.8625
9722,Seaside Heights Power Plant,58172,NJ,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-74.078611,39.943333&level=14",-74.078611,39.943333
9723,Second Imperial Geothermal,54111,CA,IPP Non-CHP,BT,GEO,Geothermal,,,,Renewable Energy Sources,"map/?center=-115.5356,32.7144&level=14",-115.5356,32.7144
9724,Security,55556,TX,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-95.2681,30.3225&level=14",-95.2681,30.3225
9725,Sedberry Farm,59592,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.321667,35.243889&level=14",-79.321667,35.243889
9726,Sediver,7957,SC,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-81.1872,34.965278&level=14",-81.1872,34.965278
9727,Segunda II (CSG),64732,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-88.863709,41.117733&level=14",-88.863709,41.117733
9728,Seiling Wind I,59311,OK,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.992222,36.1225&level=14",-98.992222,36.1225
9729,Seiling Wind II,59312,OK,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.992222,36.1225&level=14",-98.992222,36.1225
9730,Selawik,6341,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-160.014808,66.606778&level=14",-160.014808,66.606778
9731,Seldovia,6283,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-151.713439,59.439542&level=14",-151.713439,59.439542
9732,Selective Insurance,63459,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.744444,41.152222&level=14",-74.744444,41.152222
9733,Selis Ksanka Qlispe,2188,MT,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-114.2339,47.6777&level=14",-114.2339,47.6777
9734,Selkirk Cogen,10725,NY,IPP CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-73.8592,42.5744&level=14",-73.8592,42.5744
9735,Sellers Farm Solar,60439,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.665351,34.881973&level=14",-79.665351,34.881973
9736,Selma Solar LLC,58669,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.183333,35.576389&level=14",-78.183333,35.576389
9737,Selmer Farm LLC,59188,TN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-88.555278,35.149722&level=14",-88.555278,35.149722
9738,Selmer I,60555,TN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-88.551111,35.140556&level=14",-88.551111,35.140556
9739,Selmer II,60556,TN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-88.646667,35.166111&level=14",-88.646667,35.166111
9740,Selwyn Farm,66374,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.991608,34.974485&level=14",-79.991608,34.974485
9741,Seminoe,4182,WY,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-106.908483,42.156127&level=14",-106.908483,42.156127
9742,Seminole,2956,OK,Electric Utility,ST,NG,Natural Gas Steam Turbine,212224,0,221,Natural Gas,"map/?center=-96.7258,34.96645&level=14",-96.7258,34.96645
9743,Seminole,60514,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,212224,0,221,Renewable Energy Sources,"map/?center=-84.931702,31.065112&level=14",-84.931702,31.065112
9744,Seminole (FL),136,FL,Electric Utility,"CA, CT, ST","BIT, NG",Multiple,3922,1395,2527,Other,"map/?center=-81.632778,29.733056&level=14",-81.632778,29.733056
9745,Seminole Energy,61780,FL,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-81.089015,28.790186&level=14",-81.089015,28.790186
9746,Seminole Mill,50803,FL,Industrial CHP,ST,NG,Natural Gas Steam Turbine,,,,Natural Gas,"map/?center=-81.5978,30.4178&level=14",-81.5978,30.4178
9747,Senate Wind LLC,57981,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.365069,33.205801&level=14",-98.365069,33.205801
9748,Sendero,59654,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.916667,27.18&level=14",-98.916667,27.18
9749,Seneca City of,56545,SC,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-82.9525,34.6875&level=14",-82.9525,34.6875
9750,Seneca Energy,54782,NY,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-76.8408,42.9281&level=14",-76.8408,42.9281
9751,Seneca Falls Hydroelectric Project,61641,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-76.78672,42.915299&level=14",-76.78672,42.915299
9752,Seneca Generation LLC,8225,PA,IPP Non-CHP,"HY, PS",WAT,Multiple,,,,Other,"map/?center=-79.0056,41.8389&level=14",-79.0056,41.8389
9753,Seneca Nation Cattaraugus Wind Turbine,61734,NY,Commercial Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-79.1027,42.5809&level=14",-79.1027,42.5809
9754,Seneca Sustainable Energy LLC,57457,OR,Industrial CHP,ST,WDS,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-123.179007,44.116306&level=14",-123.179007,44.116306
9755,"Sentinel Energy Center, LLC",57482,CA,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-116.571388,33.934167&level=14",-116.571388,33.934167
9756,Sepulveda Canyon,316,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-118.4795,34.0969&level=14",-118.4795,34.0969
9757,Sequoyah,6152,TN,Electric Utility,ST,NUC,Nuclear,577066,577066,--,Nuclear,"map/?center=-85.0917,35.2267&level=14",-85.0917,35.2267
9758,Sesqui-C Solar (CSG),65751,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-123.1769,45.32543&level=14",-123.1769,45.32543
9759,Settlers Hill Gas Recovery,50563,IL,IPP Non-CHP,GT,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-88.287721,41.871914&level=14",-88.287721,41.871914
9760,Settlers Solar,65717,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.76125,42.60734&level=14",-71.76125,42.60734
9761,Settlers Trail Wind Farm LLC,57493,IL,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-87.570833,40.694444&level=14",-87.570833,40.694444
9762,"Seven Cowboy Wind Project, LLC",65971,OK,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.103992,35.218328&level=14",-99.103992,35.218328
9763,Seven Hills New Hampshire,54515,NH,Commercial CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-71.87268,42.971653&level=14",-71.87268,42.971653
9764,Seven Mile Hill,56843,WY,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-106.3758,41.9203&level=14",-106.3758,41.9203
9765,Severson Garden,63934,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.49594,44.00057&level=14",-93.49594,44.00057
9766,Seville,7919,OH,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-81.8714,41.0317&level=14",-81.8714,41.0317
9767,Seville 1,59722,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-116.0139,33.1125&level=14",-116.0139,33.1125
9768,Seville 2,59723,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-116.0059,33.1101&level=14",-116.0059,33.1101
9769,Sewalls,2608,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-75.8942,43.9775&level=14",-75.8942,43.9775
9770,Seward (AK),92,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-149.43501,60.130922&level=14",-149.43501,60.130922
9771,Seward (PA),3130,PA,IPP Non-CHP,ST,WC,Conventional Steam Coal,1233,212,1020,Coal,"map/?center=-79.03366,40.40625&level=14",-79.03366,40.40625
9772,Seward Wind Farm,61056,NE,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.1951,40.895&level=14",-97.1951,40.895
9773,Sewell Creek Energy,7813,GA,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-85.2769,33.9486&level=14",-85.2769,33.9486
9774,"Seymour Hills Wind Project, LLC",62227,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.1921,33.57824&level=14",-99.1921,33.57824
9775,Shady Hills Generating Station,55414,FL,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-82.558611,28.3665&level=14",-82.558611,28.3665
9776,Shady Oaks Wind 2,66568,IL,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-89.059804,41.666523&level=14",-89.059804,41.666523
9777,Shady Oaks Wind Farm,57964,IL,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-89.059722,41.666944&level=14",-89.059722,41.666944
9778,Shaffer,59396,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.249444,42.594167&level=14",-71.249444,42.594167
9779,Shafter Solar LLC,59408,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.127778,35.393333&level=14",-119.127778,35.393333
9780,Shaker,67453,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.34346,43.89492&level=14",-70.34346,43.89492
9781,Shakes Solar,65333,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-99.75582,28.44208&level=14",-99.75582,28.44208
9782,Shakopee Energy Park,60647,MN,Electric Utility,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-93.481111,44.783611&level=14",-93.481111,44.783611
9783,Shakopee Met Council WTP,60919,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.436971,44.796611&level=14",-93.436971,44.796611
9784,Shamrock Solar LLC,65087,WI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-90.84654,44.17659&level=14",-90.84654,44.17659
9785,Shamrock Wind,66540,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-101.607,30.936&level=14",-101.607,30.936
9786,Shane's Wind Machine,56577,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.1361,44.1508&level=14",-96.1361,44.1508
9787,Shankle Solar Center LLC,58956,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.195833,34.943889&level=14",-79.195833,34.943889
9788,Shannon Farm,58323,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.128889,34.8475&level=14",-79.128889,34.8475
9789,Shannon Wind,59034,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.360833,33.509722&level=14",-98.360833,33.509722
9790,Shaokatan Hills LLC,55354,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.434694,44.421711&level=14",-96.434694,44.421711
9791,Sharon Spring,1324,KS,Electric Utility,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-101.751525,38.890552&level=14",-101.751525,38.890552
9792,Sharon Springs,61903,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.567145,42.775105&level=14",-74.567145,42.775105
9793,Sharon Station,60267,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.539003,40.182623&level=14",-74.539003,40.182623
9794,Sharpe,7973,KS,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-95.6839,38.275&level=14",-95.6839,38.275
9795,Shasta,445,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-122.422274,40.717455&level=14",-122.422274,40.717455
9796,Shasta Solar Farm,58814,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-121.4225,41.031389&level=14",-121.4225,41.031389
9797,Shavano Falls Hydro,61189,CO,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-108.002283,38.491966&level=14",-108.002283,38.491966
9798,Shavano Falls Hydro Drop 4,61190,CO,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-107.776727,38.450483&level=14",-107.776727,38.450483
9799,"Shaw Creek Solar, LLC",61790,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.754444,33.674689&level=14",-81.754444,33.674689
9800,Shawboro PV1,59155,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.087222,36.433333&level=14",-76.087222,36.433333
9801,Shawmut,1504,ME,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-69.583527,44.629517&level=14",-69.583527,44.629517
9802,Shawnee,1379,KY,Electric Utility,ST,SUB,Conventional Steam Coal,195,195,--,Coal,"map/?center=-88.775,37.1517&level=14",-88.775,37.1517
9803,Shawnee (PA),3114,PA,IPP Non-CHP,GT,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-75.058242,41.061194&level=14",-75.058242,41.061194
9804,Shawnee - GA,64582,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.980751,33.107648&level=14",-81.980751,33.107648
9805,Shawville,3131,PA,IPP Non-CHP,"IC, ST","DFO, NG",Multiple,1116,--,937,Other,"map/?center=-78.366228,41.06755&level=14",-78.366228,41.06755
9806,Sheboygan Falls,56166,WI,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-87.878056,43.751826&level=14",-87.878056,43.751826
9807,Sheep Creek Community Solar Farm,65970,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-117.576176,34.571845&level=14",-117.576176,34.571845
9808,Sheep Creek Hydro,50091,WA,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-117.795376,48.947741&level=14",-117.795376,48.947741
9809,Sheep Solar,61830,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.949,44.826&level=14",-122.949,44.826
9810,Sheffield Wind,57080,VT,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-72.1013,44.67598&level=14",-72.1013,44.67598
9811,Shelbina Power #1,7405,MO,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-92.047014,39.694755&level=14",-92.047014,39.694755
9812,Shelbina Power #2,7406,MO,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-92.04674,39.694784&level=14",-92.04674,39.694784
9813,Shelbina Power #3,7860,MO,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-92.053456,39.69755&level=14",-92.053456,39.69755
9814,Shelby North,7827,OH,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-82.6625,40.8969&level=14",-82.6625,40.8969
9815,"Shelby Randolph Road Solar 1, LLC",60101,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.588436,35.309229&level=14",-81.588436,35.309229
9816,Shelby Solar Array,63390,OH,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.672395,40.896042&level=14",-82.672395,40.896042
9817,Shelby Solar Energy Generation Facility,57200,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.5956,35.2536&level=14",-81.5956,35.2536
9818,Shelby South,7828,OH,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-82.653333,40.908889&level=14",-82.653333,40.908889
9819,"Shelby, NC",54363,NC,Industrial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-81.6292,35.3264&level=14",-81.6292,35.3264
9820,"Shelby, Toms Street",56063,NC,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-81.5225,35.3036&level=14",-81.5225,35.3036
9821,Sheldon,2277,NE,Electric Utility,ST,SUB,Conventional Steam Coal,342,79,263,Coal,"map/?center=-96.7847,40.5589&level=14",-96.7847,40.5589
9822,Sheldon Solar,58824,VT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.979444,44.910556&level=14",-72.979444,44.910556
9823,Sheldon Springs Hydroelectric,10494,VT,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-72.9736,44.9108&level=14",-72.9736,44.9108
9824,Shell Chemical,56248,LA,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-90.983963,30.187508&level=14",-90.983963,30.187508
9825,Shell Chemical Appalachia LLC,58933,PA,Industrial CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,359,51,309,Natural Gas,"map/?center=-80.336389,40.671667&level=14",-80.336389,40.671667
9826,Shell Deer Park,50304,TX,Industrial CHP,"GT, ST","NG, PUR",Multiple,,,,Other,"map/?center=-95.128856,29.723185&level=14",-95.128856,29.723185
9827,"Shell New Energies, Junction City",59704,OR,Industrial CHP,GT,OBG,Other Waste Biomass,,,,Renewable Energy Sources,"map/?center=-123.200454,44.183526&level=14",-123.200454,44.183526
9828,Shelter Creek Condominiums Solar,62806,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.4289,37.61909&level=14",-122.4289,37.61909
9829,Shelter Solar,60156,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.268026,34.983772&level=14",-79.268026,34.983772
9830,Shenandoah,7850,IA,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-95.37683,40.77069&level=14",-95.37683,40.77069
9831,Shepaug,552,CT,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-73.295321,41.44842&level=14",-73.295321,41.44842
9832,Shepherd Center,54813,GA,IPP Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-84.3928,33.8111&level=14",-84.3928,33.8111
9833,Shepherds Mill CSG,65359,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.161771,39.562305&level=14",-77.161771,39.562305
9834,Sherbino II,57415,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-102.505808,30.772575&level=14",-102.505808,30.772575
9835,Sherburne Community Solar,61672,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.044166,45.438123&level=14",-94.044166,45.438123
9836,Sherburne Community Solar One LLC CSG,63122,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.13578,45.53199&level=14",-94.13578,45.53199
9837,Sherburne County,6090,MN,Electric Utility,ST,SUB,Conventional Steam Coal,9392,994,8398,Coal,"map/?center=-93.8931,45.3808&level=14",-93.8931,45.3808
9838,Sherburne North Project CSG,61762,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.1143,45.4978&level=14",-94.1143,45.4978
