,Unnamed: 0,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude,GEOID,STATE,COUNTY,TRACT
123,123,AES Alamitos LLC,315,CA,IPP Non-CHP,ST,NG,Natural Gas Steam Turbine,94464,94464,0,Natural Gas,"map/?center=-118.1009,33.7688&level=14",-118.1009,33.7688,06037980007,6.0,37.0,980007.0
124,124,AES Belleville Solar LLC,65127,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-90.0135,38.4872&level=14",-90.0135,38.4872,17163503304,17.0,163.0,503304.0
125,125,"AES Daigle Solar, LLC",66136,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-68.5713,47.2779&level=14",-68.5713,47.2779,23003950600,23.0,3.0,950600.0
126,126,"AES ES Alamitos, LLC",61204,CA,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-118.099665,33.770202&level=14",-118.099665,33.770202,06037980007,6.0,37.0,980007.0
127,127,AES ES GILBERT,61861,AZ,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-111.956261,33.446804&level=14",-111.956261,33.446804,04013320100,4.0,13.0,320100.0
128,128,"AES Griggs Solar, LLC",64328,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-87.666461,41.19128&level=14",-87.666461,41.19128,17091010800,17.0,91.0,10800.0
129,129,AES Huntington Beach Energy Project,62116,CA,IPP Non-CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,--,--,--,Natural Gas,"map/?center=-117.979372,33.645618&level=14",-117.979372,33.645618,06059099220,6.0,59.0,99220.0
130,130,AES Huntington Beach LLC,335,CA,IPP Non-CHP,ST,NG,Natural Gas Steam Turbine,25818,25818,0,Natural Gas,"map/?center=-117.9792,33.6439&level=14",-117.9792,33.6439,06059099220,6.0,59.0,99220.0
131,131,AES ILUMINA,61036,PR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-66.158874,17.947524&level=14",-66.158874,17.947524,72057270201,72.0,57.0,270201.0
132,132,"AES Kekaha Solar, LLC Hybrid",63280,HI,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-159.7621,22.0006&level=14",-159.7621,22.0006,15007040900,15.0,7.0,40900.0
133,133,AES Lawai Solar Hybrid,61068,HI,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-159.491974,21.90823&level=14",-159.491974,21.90823,15007040604,15.0,7.0,40604.0
134,134,"AES Pelletier Solar, LLC",66135,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-68.6183,47.2355&level=14",-68.6183,47.2355,23003950600,23.0,3.0,950600.0
135,135,AES Petersburg,994,IN,Electric Utility,"IC, ST","BIT, DFO",Multiple,36421,33550,2872,Other,"map/?center=-87.2525,38.5281&level=14",-87.2525,38.5281,18125954100,18.0,125.0,954100.0
136,136,AES Puerto Rico,61082,PR,IPP Non-CHP,ST,BIT,Conventional Steam Coal,,,,Coal,"map/?center=-66.149897,17.947115&level=14",-66.149897,17.947115,72057270201,72.0,57.0,270201.0
137,137,AES Redondo Beach LLC,356,CA,IPP Non-CHP,--,--,--,12544,12544,0,Other,"map/?center=-118.395,33.8504&level=14",-118.395,33.8504,06037621204,6.0,37.0,621204.0
138,138,AES Tonawanda Solar LLC,63161,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.9017,42.9971&level=14",-78.9017,42.9971,36029007800,36.0,29.0,7800.0
139,139,AES Waikoloa Solar Hybrid,63900,HI,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-155.764,19.902&level=14",-155.764,19.902,15001021708,15.0,1.0,21708.0
140,140,AES Warrior Run Cogeneration Facility,10678,MD,IPP CHP,ST,BIT,Conventional Steam Coal,336,37,305,Coal,"map/?center=-78.745333,39.595171&level=14",-78.745333,39.595171,24001000200,24.0,1.0,200.0
141,141,AES Warrior Run Energy Storage Project,59949,MD,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-78.745333,39.593075&level=14",-78.745333,39.593075,24001000200,24.0,1.0,200.0
142,142,AFA Solar Farm,57554,CO,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-104.806627,38.957901&level=14",-104.806627,38.957901,08041003802,8.0,41.0,3802.0
143,143,AGA TAG Solar III LLC,63243,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.0421,34.99647&level=14",-82.0421,34.99647,45083022806,45.0,83.0,22806.0
144,144,AGA TAG Solar IV LLC,63225,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.06444,34.27355&level=14",-78.06444,34.27355,37019020102,37.0,19.0,20102.0
145,145,AGT000 Stevens Creek Fuel Cell,63699,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-121.99894,37.32489&level=14",-121.99894,37.32489,06085508102,6.0,85.0,508102.0
146,146,AGT001 Centerville Fuel Cell,63700,DE,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-75.62208,39.75787&level=14",-75.62208,39.75787,10003012100,10.0,3.0,12100.0
147,147,AIS Solar Project,60986,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.737786,42.501949&level=14",-71.737786,42.501949,25027709204,25.0,27.0,709204.0
148,148,"AJMS, LLC",66406,ID,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-114.517194,42.962333&level=14",-114.517194,42.962333,16063950100,16.0,63.0,950100.0
149,149,AL Sandersville LLC,55672,GA,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-82.8608,33.1189&level=14",-82.8608,33.1189,13303950100,13.0,303.0,950100.0
150,150,ALDI DC 2,62615,CT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.573956,41.865827&level=14",-72.573956,41.865827,09003487100,9.0,3.0,487100.0
151,151,AM Best Farm,58344,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.985556,35.418889&level=14",-77.985556,35.418889,37191001200,37.0,191.0,1200.0
152,152,AMEA Peaking,56018,AL,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-86.2825,33.1661&level=14",-86.2825,33.1661,01121011900,1.0,121.0,11900.0
153,153,AMP Napoleon Solar Facility,58082,OH,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-84.110833,41.406667&level=14",-84.110833,41.406667,39069000400,39.0,69.0,400.0
154,154,ANAD Solar Array,60680,AL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-85.969481,33.626728&level=14",-85.969481,33.626728,01015981901,1.0,15.0,981901.0
155,155,ANP Bellingham Energy Project,55211,MA,IPP Non-CHP,CS,NG,Natural Gas Fired Combined Cycle,--,--,--,Natural Gas,"map/?center=-71.453468,42.110577&level=14",-71.453468,42.110577,25021443106,25.0,21.0,443106.0
156,156,ANP Blackstone Energy Project,55212,MA,IPP Non-CHP,CS,NG,Natural Gas Fired Combined Cycle,--,--,--,Natural Gas,"map/?center=-71.515811,42.059876&level=14",-71.515811,42.059876,25027747101,25.0,27.0,747101.0
157,157,"ANSON Solar Center, LLC",64026,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-99.91749,32.811041&level=14",-99.91749,32.811041,48253020500,48.0,253.0,20500.0
158,158,"AOC, Capitol Power Plant",63347,DC,Commercial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-77.007443,38.882704&level=14",-77.007443,38.882704,11001006500,11.0,1.0,6500.0
159,159,"AP North Lake I, LP",59610,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-117.010556,33.74&level=14",-117.010556,33.74,06065043519,6.0,65.0,43519.0
160,160,APG Combined Heat and Power Plant,61282,MD,Commercial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-76.2991,39.3975&level=14",-76.2991,39.3975,24025306500,24.0,25.0,306500.0
161,161,APG New Chesapeake,62629,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.146701,39.493704&level=14",-76.146701,39.493704,24025306500,24.0,25.0,306500.0
162,162,APG Old Bayside,62628,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.146055,39.498961&level=14",-76.146055,39.498961,24025306500,24.0,25.0,306500.0
163,163,APP Prune A-D,62577,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-122.006686,37.331666&level=14",-122.006686,37.331666,06085508102,6.0,85.0,508102.0
164,164,ASA DeKalb NY Solar I LLC,65156,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.2448,44.492092&level=14",-75.2448,44.492092,36089491800,36.0,89.0,491800.0
165,165,ASA DeKalb NY Solar II LLC,65155,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.244375,44.488156&level=14",-75.244375,44.488156,36089491800,36.0,89.0,491800.0
166,166,ASA Volney NY Solar I LLC,65159,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.358997,43.328217&level=14",-76.358997,43.328217,36075021002,36.0,75.0,21002.0
167,167,ASD Cotuit MA Solar LLC,65014,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.477481,41.688722&level=14",-70.477481,41.688722,25001013500,25.0,1.0,13500.0
168,168,ASD Wallum MA Solar LLC(CSG),65015,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-71.760489,42.011623&level=14",-71.760489,42.011623,25027752102,25.0,27.0,752102.0
169,169,ASTI,58889,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.975278,38.761389&level=14",-122.975278,38.761389,06097154201,6.0,97.0,154201.0
170,170,AT&T - Gardena,65205,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.289798,33.874969&level=14",-118.289798,33.874969,06037291220,6.0,37.0,291220.0
171,171,AT&T - Hawthorne,65206,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.320597,33.92429&level=14",-118.320597,33.92429,06037602700,6.0,37.0,602700.0
172,172,AT&T - Hayward,65208,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-122.09685,37.659879&level=14",-122.09685,37.659879,06001436700,6.0,1.0,436700.0
173,173,AT&T - Redwood City,65204,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-122.200408,37.480769&level=14",-122.200408,37.480769,06081610500,6.0,81.0,610500.0
174,174,AT&T - San Diego Trade Street,65360,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-117.16682,32.88758&level=14",-117.16682,32.88758,06073008350,6.0,73.0,8350.0
175,175,AT&T Anaheim,61154,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-117.916893,33.836439&level=14",-117.916893,33.836439,06059087301,6.0,59.0,87301.0
176,176,AT&T Holger,61153,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-121.94453,37.417638&level=14",-121.94453,37.417638,06085505015,6.0,85.0,505015.0
177,177,AT&T Middletown,65194,NJ,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-74.134837,40.397872&level=14",-74.134837,40.397872,34025801100,34.0,25.0,801100.0
178,178,AT&T San Diego,65192,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-117.1986,32.904775&level=14",-117.1986,32.904775,06073008346,6.0,73.0,8346.0
179,179,ATI,67384,WI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-87.8599,42.94489&level=14",-87.8599,42.94489,55079180300,55.0,79.0,180300.0
180,180,ATOOD Solar III LLC,63242,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.0421,34.99647&level=14",-82.0421,34.99647,45083022806,45.0,83.0,22806.0
181,181,"ATOOD Solar IV, LLC",63383,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.061015,34.27532&level=14",-78.061015,34.27532,37019020102,37.0,19.0,20102.0
182,182,ATT Jericho,62572,NY,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-73.352241,40.830219&level=14",-73.352241,40.830219,36103112104,36.0,103.0,112104.0
183,183,ATT Kelvin,62573,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-117.836821,33.684675&level=14",-117.836821,33.684675,06059075516,6.0,59.0,75516.0
184,184,ATT North Watney,63605,CA,Commercial Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-122.077759,38.236257&level=14",-122.077759,38.236257,06095252402,6.0,95.0,252402.0
185,185,ATT Van Nyus,62574,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.448225,34.196324&level=14",-118.448225,34.196324,06037127910,6.0,37.0,127910.0
186,186,ATT Ventura Blvd,63606,CA,Commercial Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.456078,34.152191&level=14",-118.456078,34.152191,06037141303,6.0,37.0,141303.0
187,187,AV Solar Ranch One,57378,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.42444,34.780278&level=14",-118.42444,34.780278,06037901209,6.0,37.0,901209.0
188,188,AVS Lancaster 1,60085,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-117.973571,34.748894&level=14",-117.973571,34.748894,06037901300,6.0,37.0,901300.0
189,189,AZ State University - Tempe Campus Solar,62643,AZ,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-111.92822,33.424279&level=14",-111.92822,33.424279,04013318700,4.0,13.0,318700.0
190,190,AbbVie LTD,66057,PR,Industrial Non-CHP,IC,"DFO, NG",Multiple,,,,Other,"map/?center=-66.566767,18.432669&level=14",-66.566767,18.432669,72017590300,72.0,17.0,590300.0
191,191,AbbVie Waco,67308,TX,IPP Non-CHP,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-97.20061,31.48819&level=14",-97.20061,31.48819,48309003711,48.0,309.0,3711.0
192,192,Abbot Solar,61936,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-80.240292,33.678358&level=14",-80.240292,33.678358,45027960500,45.0,27.0,960500.0
193,193,Abbott TP 3,3581,TX,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-98.040734,29.593951&level=14",-98.040734,29.593951,48187210606,48.0,187.0,210606.0
194,194,Abel Road Bioenergy,65517,CA,IPP Non-CHP,OT,AB,Other Waste Biomass,,,,Renewable Energy Sources,"map/?center=-122.118591,39.145608&level=14",-122.118591,39.145608,06011000301,6.0,11.0,301.0
195,195,Abel Solar,67790,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-90.032,41.793&level=14",-90.032,41.793,17195000300,17.0,195.0,300.0
196,196,Aberdeen CT,3338,SD,Electric Utility,GT,"DFO, NG",Multiple,,,,Other,"map/?center=-98.49396,45.429884&level=14",-98.49396,45.429884,46013951700,46.0,13.0,951700.0
197,197,Abiquiu Dam,7789,NM,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-106.423043,36.239886&level=14",-106.423043,36.239886,35039000401,35.0,39.0,401.0
198,198,Absegami,65622,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.516,39.48&level=14",-74.516,39.48,34001010503,34.0,1.0,10503.0
199,199,Acadia Energy Center,55173,LA,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,2343,475,1868,Natural Gas,"map/?center=-92.413056,30.428611&level=14",-92.413056,30.428611,22001960202,22.0,1.0,960202.0
200,200,Ace Solar,61937,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.525795,34.722882&level=14",-82.525795,34.722882,45007010106,45.0,7.0,10106.0
201,201,Achilles Solar,62621,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.911423,35.359674&level=14",-79.911423,35.359674,37123960202,37.0,123.0,960202.0
202,202,"Acme Solar, LLC",64238,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.996148,34.324366&level=14",-78.996148,34.324366,37047930600,37.0,47.0,930600.0
203,203,Acorn I Energy Storage LLC,62874,CA,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-118.931898,34.196505&level=14",-118.931898,34.196505,06111006102,6.0,111.0,6102.0
204,204,Acton,64673,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.912751,43.543731&level=14",-70.912751,43.543731,23031023501,23.0,31.0,23501.0
205,205,Acton Solar Landfill,59543,MA,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.430556,42.473333&level=14",-71.430556,42.473333,25017363104,25.0,17.0,363104.0
206,206,Acton-Boxborough Schools BESS,66966,MA,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-71.458077,42.479555&level=14",-71.458077,42.479555,25017363202,25.0,17.0,363202.0
207,207,Acturus Community Solar,61705,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.954417,44.283211&level=14",-93.954417,44.283211,27079950600,27.0,79.0,950600.0
208,208,Actus Lend Lease DMAFB,58632,AZ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-110.863333,32.1825&level=14",-110.863333,32.1825,04019003601,4.0,19.0,3601.0
209,209,Acushnet AD Makepeace,58270,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.743611,41.798889&level=14",-70.743611,41.798889,25023545100,25.0,23.0,545100.0
210,210,Acushnet Ball Plant 2,62835,MA,Industrial Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-70.97138,41.7197&level=14",-70.97138,41.7197,25005653102,25.0,5.0,653102.0
211,211,Acushnet Hawes Reed Road,58271,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.0425,41.662222&level=14",-71.0425,41.662222,25005653102,25.0,5.0,653102.0
212,212,Acushnet MA 1,64706,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.903,41.697&level=14",-70.903,41.697,25005654100,25.0,5.0,654100.0
213,213,Acushnet- High Hill,59128,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.997222,41.714444&level=14",-70.997222,41.714444,25005653102,25.0,5.0,653102.0
214,214,Acushnet-Braley Road 1,59121,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.970556,41.751667&level=14",-70.970556,41.751667,25005617102,25.0,5.0,617102.0
215,215,Ada Cogeneration LP,10819,MI,IPP CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-85.494071,42.962672&level=14",-85.494071,42.962672,26081011901,26.0,81.0,11901.0
216,216,Ada Dam,50433,MI,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-85.485944,42.950642&level=14",-85.485944,42.950642,26081011902,26.0,81.0,11902.0
217,217,Adair Wind Farm,56810,IA,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-94.665,41.4236&level=14",-94.665,41.4236,19001960100,19.0,1.0,960100.0
218,218,Adams,64682,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.528284,34.695185&level=14",-82.528284,34.695185,45007010106,45.0,7.0,10106.0
219,219,Adams Ave MS and HS,60772,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.530865,39.411372&level=14",-74.530865,39.411372,34001011702,34.0,1.0,11702.0
220,220,Adams Community Solar Garden III LLC,59850,CO,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-104.5877,39.7867&level=14",-104.5877,39.7867,08001008401,8.0,1.0,8401.0
221,221,Adams Community Solar Garden LLC,59849,CO,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-104.5859,39.7876&level=14",-104.5859,39.7876,08001008401,8.0,1.0,8401.0
222,222,Adams Farm Solar,59775,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.2,42.6&level=14",-72.2,42.6,25027703300,25.0,27.0,703300.0
223,223,Adams Nielson Solar,61933,WA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.621244,46.95528&level=14",-118.621244,46.95528,53001950200,53.0,1.0,950200.0
224,224,Adams PV Plant,67596,WI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-89.41464,43.95055&level=14",-89.41464,43.95055,55077960100,55.0,77.0,960100.0
225,225,Adams Solar,62026,CT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.161,41.655&level=14",-72.161,41.655,09011870100,9.0,11.0,870100.0
226,226,Adams Solar Center,61496,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-121.122,44.675&level=14",-121.122,44.675,41031960202,41.0,31.0,960202.0
227,227,Adams Solar LLC PA,66634,PA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.197226,39.879553&level=14",-77.197226,39.879553,42001030600,42.0,1.0,30600.0
228,228,Adams Wind,59637,IA,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-94.671667,40.92&level=14",-94.671667,40.92,19003950100,19.0,3.0,950100.0
229,229,Adams Wind Farm,56307,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-92.724139,43.554778&level=14",-92.724139,43.554778,27099001300,27.0,99.0,1300.0
230,230,Adams Wind Generations LLC,57375,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-94.735555,44.916944&level=14",-94.735555,44.916944,27093560600,27.0,93.0,560600.0
231,231,"Adapture CA2, LLC",59978,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.175583,39.69898&level=14",-122.175583,39.69898,06021010200,6.0,21.0,10200.0
232,232,"Adelanto Solar II, LLC",59440,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-117.3775,34.557222&level=14",-117.3775,34.557222,06071009126,6.0,71.0,9126.0
