,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude
2,Joseph M Farley,6001,AL,Electric Utility,ST,NUC,Nuclear,30003,26069,3932,Nuclear,"map/?center=-85.1116,31.2231&level=14",-85.1116,31.2231
3,Judd Road Solar,65628,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.35,43.15&level=14",-75.35,43.15
4,Judge F Carr,442,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-122.626973,40.646934&level=14",-122.626973,40.646934
5,Judith Gap Wind Energy Center,56377,MT,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-109.7531,46.5725&level=14",-109.7531,46.5725
6,Julesburg,504,CO,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-102.2795,40.9505&level=14",-102.2795,40.9505
7,Julia Hills LLC,55563,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.4458,44.4231&level=14",-96.4458,44.4231
8,Jumbo Hill Wind Project,62630,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-102.949,32.386&level=14",-102.949,32.386
9,Junction (TX),65830,TX,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-99.770197,30.492453&level=14",-99.770197,30.492453
0,Junction Hilltop Wind Farm,58444,IA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-94.269167,42.098889&level=14",-94.269167,42.098889
1,Junction Road,60265,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.843398,40.5237&level=14",-74.843398,40.5237
2,Juniata Locomotive Shop,10302,PA,Commercial Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-78.384125,40.533299&level=14",-78.384125,40.533299
3,Juniper Canyon I Wind Project,57320,WA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-120.2355,45.9215&level=14",-120.2355,45.9215
4,Juniper Networks Sunnyvale,58301,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-122.026944,37.406944&level=14",-122.026944,37.406944
5,Juniper Ridge Hydroelectric Project,57437,OR,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-121.269747,44.142698&level=14",-121.269747,44.142698
6,Juniper Solar (FL),65683,FL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.155331,28.181569&level=14",-82.155331,28.181569
7,Juno Solar Project,63328,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-101.39102,32.772889&level=14",-101.39102,32.772889
8,K-Brink Windfarm LLC,56206,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.1183,44.0197&level=14",-96.1183,44.0197
9,KCE NY 1,62147,NY,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-73.746506,42.962412&level=14",-73.746506,42.962412
0,KCP&L SmartGrid Innovation Park,59772,MO,Electric Utility,BA,MWH,Batteries,,,,Other,"map/?center=-94.571215,39.040263&level=14",-94.571215,39.040263
1,KDC Solar ASGM,62739,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.218545,39.409744&level=14",-75.218545,39.409744
2,KDC Solar CSCP LLC,62746,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.314421,40.237803&level=14",-74.314421,40.237803
3,KDC Solar CV Animal Control LLC,66655,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.978872,39.314718&level=14",-76.978872,39.314718
4,KDC Solar CV Ascend One LLC,66652,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.984541,39.31771&level=14",-76.984541,39.31771
5,KDC Solar CV Cedar Lane Park LLC,66653,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.978872,39.314718&level=14",-76.978872,39.314718
6,KDC Solar CV Central MD Regional Transit,66654,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.978914,39.31891&level=14",-77.978914,39.31891
7,KDC Solar CV O'Donnell Property LLC,66656,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.980215,39.315392&level=14",-77.980215,39.315392
8,"KDC Solar PR1, LLC",59910,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.439668,40.136696&level=14",-74.439668,40.136696
9,KDC Solar TC Blandair Park LLC,65984,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.960961,39.300615&level=14",-76.960961,39.300615
0,KDC Solar TC George Howard LLC,65983,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.957131,39.300067&level=14",-76.957131,39.300067
1,KDC Solar TC Little Patuxent WWTP LLC,65982,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.959953,39.299137&level=14",-76.959953,39.299137
2,KIUC Kapaia PV and BA Storage Project Hybrid,60546,HI,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-159.379194,21.997272&level=14",-159.379194,21.997272
3,KRS I Anahola Solar Hybrid,58639,HI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-159.303056,22.131667&level=14",-159.303056,22.131667
4,KRS II Koloa Solar,58640,HI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-159.45,21.900833&level=14",-159.45,21.900833
5,KS Solar Six LLC,59468,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.045,42.470833&level=14",-72.045,42.470833
6,KSR028 Merced Fuel Cell,63712,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-122.16471,37.70649&level=14",-122.16471,37.70649
7,KSR053 Cantara Fuel Cell,63716,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.29431,33.7902&level=14",-118.29431,33.7902
8,KSU Trumbull,65691,OH,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-80.83665,41.27874&level=14",-80.83665,41.27874
9,Kahe,765,HI,Electric Utility,ST,RFO,Petroleum Liquids,256791,256791,--,Petroleum,"map/?center=-158.128853,21.356395&level=14",-158.128853,21.356395
0,Kaheawa Pastures Wind Farm Hybrid,56449,HI,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-156.551,20.81421&level=14",-156.551,20.81421
1,Kaheawa Wind Power II LLC,57082,HI,IPP Non-CHP,"BA, WT","MWH, WND",Multiple,,,,Other,"map/?center=-156.536,20.79467&level=14",-156.536,20.79467
2,Kaheka Hydro,55864,HI,Industrial Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-156.3569,20.8886&level=14",-156.3569,20.8886
3,Kahoka,2138,MO,Electric Utility,IC,"DFO, NG",Multiple,,,,Other,"map/?center=-91.7206,40.4225&level=14",-91.7206,40.4225
4,Kahuku Wind Power LLC,57087,HI,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-157.975,21.68097&level=14",-157.975,21.68097
5,Kahului,6056,HI,Electric Utility,ST,RFO,Petroleum Liquids,,,,Petroleum,"map/?center=-156.462696,20.896884&level=14",-156.462696,20.896884
6,Kaiser - Harbor City,66142,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.295496,33.788034&level=14",-118.295496,33.788034
7,Kaiser - LA,66146,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.29571,34.099359&level=14",-118.29571,34.099359
8,Kaiser - Woodland Hills,66148,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.590273,34.173105&level=14",-118.590273,34.173105
9,Kaiser Creek Solar (CSG),65748,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.609,45.143&level=14",-122.609,45.143
0,Kaiser Deer Valley Rd. Fuel Cell,62699,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-121.77182,37.95169&level=14",-121.77182,37.95169
1,Kaiser Downey,58128,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.128611,33.919167&level=14",-118.128611,33.919167
2,Kaiser East La Palma Ave. Fuel Cell,62698,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-117.84531,33.85098&level=14",-117.84531,33.85098
3,Kaiser Napa Valley Corporate Dr Fuel Cell,62701,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-122.27305,38.25477&level=14",-122.27305,38.25477
4,Kaiser Ontario,58132,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-117.608889,34.0325&level=14",-117.608889,34.0325
5,Kaiser Owens Dr. Fuel Cell,62700,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-121.89419,37.69923&level=14",-121.89419,37.69923
6,Kake,7464,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-133.922557,56.962983&level=14",-133.922557,56.962983
7,Kalaeloa Cogen Plant,54646,HI,IPP CHP,"CA, CT","DFO, RFO",Petroleum Liquids,,,,Petroleum,"map/?center=-158.096318,21.302106&level=14",-158.096318,21.302106
8,Kalaeloa Renewable Energy Park,58651,HI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-158.04,21.328056&level=14",-158.04,21.328056
9,Kalaeloa Solar Two,58259,HI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-158.086944,21.32&level=14",-158.086944,21.32
0,Kalaheo Hydro,10412,HI,Industrial Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-159.528581,21.936075&level=14",-159.528581,21.936075
1,Kalamazoo River Generating Station,55101,MI,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-85.494956,42.281345&level=14",-85.494956,42.281345
2,Kale Patch Solar,63208,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.904,45.083&level=14",-122.904,45.083
3,Kalish Farm Solar,65553,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.720544,35.308176&level=14",-79.720544,35.308176
4,Kalkaska CT #1,7984,MI,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-85.2019,44.6889&level=14",-85.2019,44.6889
5,Kamargo,2581,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-75.7967,44.0117&level=14",-75.7967,44.0117
6,Kankakee 2,65969,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-87.879523,41.176011&level=14",-87.879523,41.176011
7,Kankakee Hydro Facility,54525,IL,Commercial Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-87.8681,41.1128&level=14",-87.8681,41.1128
8,Kankakee Solar 4 LLC,64269,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-87.826519,41.119258&level=14",-87.826519,41.119258
9,Kanoelehua,769,HI,Electric Utility,"GT, IC",DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-155.0625,19.7052&level=14",-155.0625,19.7052
0,"Kansas Ethanol, LLC",65512,KS,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-98.192128,38.286173&level=14",-98.192128,38.286173
1,Kansas River Project,10279,KS,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-95.235078,38.974022&level=14",-95.235078,38.974022
2,KapStone Kraft Paper Corp,50254,NC,Industrial CHP,ST,BLQ,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-77.6414,36.4769&level=14",-77.6414,36.4769
3,Kapaa Photovoltaic Project,57525,HI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-159.331599,22.080416&level=14",-159.331599,22.080416
4,Kapaia Power Station,56258,HI,Electric Utility,GT,OTH,All Other,,,,Other,"map/?center=-159.375803,21.996451&level=14",-159.375803,21.996451
5,Kapolei Energy Storage,66067,HI,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-158.10521,21.328403&level=14",-158.10521,21.328403
6,Kapolei Solar Energy Park,58684,HI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-158.1175,21.321111&level=14",-158.1175,21.321111
7,Kapstone,7737,SC,IPP CHP,--,--,--,,,,Other,"map/?center=-79.9667,32.9&level=14",-79.9667,32.9
8,Karankawa Wind LLC,61343,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.817507,28.170179&level=14",-97.817507,28.170179
9,Karen Avenue Wind Farm,10718,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-116.56222,33.92194&level=14",-116.56222,33.92194
0,Kas Brothers Windfarm,55809,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.1125,44.0119&level=14",-96.1125,44.0119
1,Kasidaya Creek Hydro,56542,AK,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-135.3408,59.4072&level=14",-135.3408,59.4072
2,Kasigluk,57066,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-162.5197,60.8731&level=14",-162.5197,60.8731
3,Katama Farm,59079,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.516944,41.361111&level=14",-70.516944,41.361111
4,Kathleen Solar,60180,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.802384,35.513769&level=14",-78.802384,35.513769
5,Kaukauna City Hydro,7822,WI,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-88.319074,44.274582&level=14",-88.319074,44.274582
6,Kaukauna Gas Turbine,4118,WI,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-88.265445,44.276199&level=14",-88.265445,44.276199
7,Kaukauna Paper Mill,54098,WI,Industrial CHP,ST,"BLQ, NG",Multiple,,,,Other,"map/?center=-88.2534,44.2826&level=14",-88.2534,44.2826
8,Kaus Community Solar,61716,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-92.961372,44.050383&level=14",-92.961372,44.050383
9,Kaw,1294,KS,Electric Utility,ST,NG,Natural Gas Steam Turbine,--,--,--,Natural Gas,"map/?center=-94.651389,39.0867&level=14",-94.651389,39.0867
0,Kaw Hydro,7545,OK,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-96.9278,36.6994&level=14",-96.9278,36.6994
1,Kawailoa Solar,60125,HI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-158.055,21.624&level=14",-158.055,21.624
2,Kawailoa Wind,57529,HI,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-158.040833,21.610278&level=14",-158.040833,21.610278
3,Kaweah 1,337,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-118.862023,36.465066&level=14",-118.862023,36.465066
4,Kaweah 2,336,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-118.87988,36.461326&level=14",-118.87988,36.461326
5,Kaweah 3,338,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-118.835645,36.486059&level=14",-118.835645,36.486059
6,Kaweah Delta District Hospital,10042,CA,Commercial Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-119.2947,36.3275&level=14",-119.2947,36.3275
7,"Kay Wind, LLC",59460,OK,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.133611,36.984167&level=14",-97.133611,36.984167
8,Kayenta Solar Project,61268,AZ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-110.263889,36.771944&level=14",-110.263889,36.771944
9,Keahole,8083,HI,Electric Utility,"CA, CT, GT, IC",DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-156.0283,19.7317&level=14",-156.0283,19.7317
0,Kearney,2268,NE,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-99.100753,40.703511&level=14",-99.100753,40.703511
1,Kearney NPPD Solar Project,61884,NE,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-99.041196,40.721688&level=14",-99.041196,40.721688
2,Kearny Mesa Storage LLC,62441,CA,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-117.126079,32.815256&level=14",-117.126079,32.815256
3,Kearny North Energy Storage,64612,CA,Electric Utility,BA,MWH,Batteries,,,,Other,"map/?center=-117.13443,32.83347&level=14",-117.13443,32.83347
4,Kearny South Energy Storage,64614,CA,Electric Utility,BA,MWH,Batteries,,,,Other,"map/?center=-117.132292,32.832886&level=14",-117.132292,32.832886
5,Kearsarge 100 Sohier Rd,65950,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-70.88105,42.56465&level=14",-70.88105,42.56465
6,Kearsarge Acushnet,65690,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.903498,41.715626&level=14",-70.903498,41.715626
7,Kearsarge Amesbury Hybrid,63398,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-70.938673,42.837376&level=14",-70.938673,42.837376
8,Kearsarge Bellingham PV,61373,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.458562,42.071176&level=14",-71.458562,42.071176
9,Kearsarge Concord II,61814,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.420429,42.449306&level=14",-71.420429,42.449306
0,Kearsarge East Providence,64783,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.369746,41.833746&level=14",-71.369746,41.833746
1,Kearsarge Fogland,64782,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.188221,41.555955&level=14",-71.188221,41.555955
2,Kearsarge GB,62550,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-73.407863,42.192495&level=14",-73.407863,42.192495
3,Kearsarge Gill,62911,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.477491,42.671105&level=14",-72.477491,42.671105
4,Kearsarge Granby,61815,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.508328,42.222962&level=14",-72.508328,42.222962
5,Kearsarge Haverhill,64618,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-71.046965,42.75288&level=14",-71.046965,42.75288
6,Kearsarge Johnstown 1 CSG,62549,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.360177,43.066012&level=14",-74.360177,43.066012
7,Kearsarge Johnstown 2 CSG,62556,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.360221,43.064422&level=14",-74.360221,43.064422
8,Kearsarge Ludlow LLC,65688,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.49416,42.20128&level=14",-72.49416,42.20128
9,Kearsarge Montague,62557,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.563491,42.586363&level=14",-72.563491,42.586363
0,Kearsarge Montague BD(CSG),64620,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-72.558011,42.585933&level=14",-72.558011,42.585933
1,Kearsarge Oppenheim CSG,61917,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.736424,43.060223&level=14",-74.736424,43.060223
2,Kearsarge SKSC1 LLC,62551,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.494452,41.471571&level=14",-71.494452,41.471571
3,Kearsarge SKSC2 LLC,62558,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.533414,41.498281&level=14",-71.533414,41.498281
4,Kearsarge Smithfield LLC,65949,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.57895,41.93139&level=14",-71.57895,41.93139
5,Kearsarge Southwick LLC,60867,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.775239,42.01627&level=14",-72.775239,42.01627
6,Kearsarge Upper Union,64619,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-71.391284,42.050281&level=14",-71.391284,42.050281
7,Kearsarge Uxbridge,62552,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.597588,42.103499&level=14",-71.597588,42.103499
8,Kearsarge West Shore Solar LLC,65954,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.26842,41.6202&level=14",-71.26842,41.6202
9,Kearsarge Westerly,64781,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.732202,41.385761&level=14",-71.732202,41.385761
0,Kearsarge William Way,64617,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-71.492448,42.081919&level=14",-71.492448,42.081919
1,Kearsarge Wilmington,62559,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.136855,42.561264&level=14",-71.136855,42.561264
2,Keechi Wind,58838,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.161111,33.143056&level=14",-98.161111,33.143056
